CM_TARGET_GUID,CM_TARGET_TYPE,CM_TARGET_NAME,CM_SNAPSHOT_TYPE,LAST_COLLECTION_TIMESTAMP,ECM_SNAPSHOT_ID,NAME,VERSION,CURRENTLY_USED,EVER_USED,FIRST_USAGE_DATE,AUX_COUNT,FEATURE_INFO,TOTAL_SAMPLES,LAST_USAGE_DATE,LAST_SAMPLE_DATE,LAST_SAMPLE_PERIOD,DBID,DETECTED_USAGES
FBI/DGDH00oepLUyDir6Mg==,Mysql_database,OPMORPRD_OPMORPRD1,Mysql_dbconfig,2023-03-13T22:08:34.000,vZOAlMJSBXvgU6W1MgqF/A==,Partitioning (system),19.0.0.0.0,TRUE,,2020-07-15T11:07:24.000,44.44,1:T:I::1048575:0:1:::::31::0:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:31::0:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:31::0:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::31::0:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:31::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:31::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:31::0:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::31::0:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::0:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::0:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::0:ON0::N:N::,139,2023-03-10T23:27:41.000,2023-03-10T23:27:41.000,605561,3808624968,139
1cJdZSW6/4TgU6W1MgpLqA==,Mysql_database,CTORPRD_CTORPRD1_1,Mysql_dbconfig,2023-03-13T23:51:11.000,1cJnNiAwF4jgU6W1Mgp8Xg==,Internode Parallel Execution,19.0.0.0.0,TRUE,,2021-08-09T15:17:41.000,0,,75,2023-03-10T23:26:46.000,2023-03-10T23:26:46.000,604800,2663079857,74
t5YqryobfSKeOzf4PVzgxA==,Mysql_pdb,JRORPRD_JRORPDB,Mysql_pdbconfig,2023-03-13T09:43:22.000,vZLWQamtAxXgU6W1MgrajA==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T11:05:20.000,,:num_filesystems:0,123,2023-03-11T21:41:08.000,2023-03-11T21:41:08.000,604850,4182707508,70
LGEFjEo3quT8Uyoe41Knrg==,Mysql_pdb,WORORPRD_WORORPDB,Mysql_pdbconfig,2023-03-13T09:44:31.000,vZOAlMFxBXvgU6W1MgqF/A==,Adaptive Plans,19.0.0.0.0,TRUE,,2020-07-11T04:18:00.000,,Total number of queries: 8118Number of queries with an adaptive plan: 298Percentage of queries with an adaptive plan: 3.67085489036708548903670854890367085489Are the queries running in reporting mode  : No,140,2023-03-12T16:39:02.000,2023-03-12T16:39:02.000,604852,2462674806,140
7xQy02yNfxPgU6W1MgrbkQ==,Mysql_database,WSCORSTG_WSCORSTG2,Mysql_dbconfig,2023-03-13T22:51:10.000,7xQzB9b0inLgU6W1MgpMIw==,Partitioning (system),19.0.0.0.0,TRUE,,2020-12-14T13:32:45.000,38.15,1:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:32::0:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:32::0:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:32::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:32::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:32::0:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::32::0:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::0:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::0:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::0:ON0::N:N::,117,2023-03-11T01:38:38.000,2023-03-11T01:38:38.000,609817,341029671,117
RgR5QZPinOl5XYrZ29bxnA==,Mysql_pdb,EBKEUPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T16:39:46.000,vZlrvgyZpCrgU6W1Mgru4w==,Partitioning (system),19.0.0.0.0,TRUE,,2020-07-18T13:38:59.000,9.44,1:T:I::1048575:0:1:::::9::0:ON0::N:N::0::0::::N1:I:I::1048575:0:1::LP:N:NU:9::0:F0::N:N::0::0::::N1:I:I::1048575:0:1::L:N:NU:9::0:F0::N:N::0::0::::N2:T:I::1048575:0:1:::::9::0:ON0::N:N::0::0::::N2:I:I::1048575:0:1::L:N:NU:9::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::LP:N:U:9::0:F0::N:N::0::0::::N2:I:I::1048575:0:1::L:L:U:9::0:F0::N:N::0::0::::N3:T:I::1048575:0:1:::::10::0:ON0::N:N::0::0::::N4:T:H::100:0:2:::::100::0:ON0::N:N::0::0::::N4:I:::::4::GNP:N:U::::F:NO::::::::::5:T:L::1:0:1:::::1::0:ON0::N:N::0::0::::N5:I:L::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N6:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N7:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N8:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N8:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N9:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N9:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N10:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N11:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N11:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N12:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N12:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N13:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N13:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N14:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N14:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N14:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N15:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N15:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N16:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N16:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N17:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N17:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N18:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N18:I:R::1:0:1::LP:N:U:1::0:F0::N:N::0::0::::N19:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N19:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N20:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N20:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N21:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N22:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N23:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N24:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N24:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N25:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N25:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N26:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N27:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N28:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N29:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N30:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N31:T:R::1:0:1:::::1::0:ON0::N:N::0::0::::N31:I:R::1:0:1::LP:N:NU:1::0:F0::N:N::0::0::::N32:T:R::1:0:1:::::1::0:ON0::N:N::0::0:::,139,2023-03-12T00:37:11.000,2023-03-12T00:37:11.000,609730,3320236175,139
e2K0hamoFKxaHF7QLbGu4w==,Mysql_database,EBKEUPRD,Mysql_dbconfig,2023-03-13T16:38:40.000,vZlrvgz1pCrgU6W1Mgru4w==,Adaptive Plans,19.0.0.0.0,TRUE,,2020-07-18T13:38:59.000,0,Total number of queries: 18261Number of queries with an adaptive plan: 2709Percentage of queries with an adaptive plan: 14.83489403647116806308526367668802365697Are the queries running in reporting mode  : No,139,2023-03-12T00:37:11.000,2023-03-12T00:37:11.000,609730,3320236175,139
W5CU2qIPfHkeEdWRerBf5g==,Mysql_pdb,CT2ORSTG_CT2ORPDB,Mysql_pdbconfig,2023-03-13T10:17:05.000,vVV+zpT/HH7gU6W1MgqDYw==,ACFS,19.0.0.0.0,TRUE,,2021-10-23T10:15:50.000,,:num_filesystems:0,108,2023-03-11T23:06:07.000,2023-03-11T23:06:07.000,604852,1451583141,73
+qBwomDDH7Hy6ZhkmbqWTg==,rac_database,WORORSTG,Mysql_racconfig,2023-03-13T10:16:01.000,vVV4cSMzHIbgU6W1MgqHLg==,Real Application Clusters (RAC),19.0.0.0.0,TRUE,,2020-04-22T22:44:03.000,2,usage:All Active:cpu_count_current:32:cpu_stddev_current:0,151,2023-03-12T01:39:23.000,2023-03-12T01:39:23.000,613463,1422068276,151
I33JjI94xFHScB3RmC1JQw==,Mysql_pdb,TIDORPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T09:44:14.000,vZOAlL97BXvgU6W1MgqF/A==,Automatic Reoptimization,19.0.0.0.0,TRUE,,2020-09-24T19:43:02.000,,Total number of queries: 48046Number of reoptimizable queries: 84Percentage of reoptimizable queries: .1748324522332764434084002830620655205428,129,2023-03-10T23:27:23.000,2023-03-10T23:27:23.000,604800,264041403,129
FnFo1zytv317HAuF5Krmew==,Mysql_pdb,WOCORPRD_CDBROOT,Mysql_pdbconfig,2023-03-13T09:44:36.000,vZN/ItRIBXngU6W1MgrMVA==,ACFS,19.0.0.0.0,TRUE,,2021-11-13T04:38:34.000,,:num_filesystems:0,138,2023-03-10T23:27:13.000,2023-03-10T23:27:13.000,604800,1184198963,70
